#! FIELDS cv file.free der_cv
#! SET min_cv -12.77
#! SET max_cv 12.77
#! SET nbins_cv  361
#! SET periodic_cv false
   -3.547222222   13.588801259   12.710524499
   -3.476277778   14.437559805   11.243064640
   -3.405333333   15.194742167   10.119736743
   -3.334388889   15.880349354    9.270110590
   -3.263444444   16.518308150    8.772137859
   -3.192500000   17.131046314    8.584089763
   -3.121555556   17.737630299    8.518779447
   -3.050611111   18.346093237    8.595258659
   -2.979666667   18.955066628    8.575512309
   -2.908722222   19.561562460    8.500172892
   -2.837777778   20.153600933    8.164877875
   -2.766833333   20.718636298    7.719726794
   -2.695888889   21.249057320    7.213681181
   -2.624944444   21.741610804    6.696710293
   -2.554000000   22.199487923    6.248652608
   -2.483055556   22.638230095    6.196803775
   -2.412111111   23.084716219    6.434659983
   -2.341166667   23.561357179    7.090608395
   -2.270222222   24.100342870    8.146909648
   -2.199277778   24.721762830    9.377813832
   -2.128333333   25.435570619   10.733322930
   -2.057388889   26.245437942   12.061957166
   -1.986444444   27.137921120   12.991461911
   -1.915500000   28.076527094   13.375268676
   -1.844555556   29.022157531   13.162095909
   -1.773611111   29.929581491   12.207127713
   -1.702666667   30.740887643   10.516563724
   -1.631722222   31.406070892    8.156277272
   -1.560777778   31.881733642    5.214476436
   -1.489833333   32.138653776    1.956008399
   -1.418888889   32.157094517   -1.444846214
   -1.347944444   31.933049368   -4.801817620
   -1.277000000   31.486832431   -7.731397772
   -1.206055556   30.846734657  -10.207605752
   -1.135111111   30.051954152  -12.047019439
   -1.064166667   29.148278731  -13.268373817
   -0.993222222   28.180977535  -13.881989353
   -0.922277778   27.194380150  -13.893747285
   -0.851333333   26.226692551  -13.323614498
   -0.780388889   25.312106791  -12.405709371
   -0.709444444   24.469347427  -11.321556878
   -0.638500000   23.713418118   -9.984889533
   -0.567555556   23.050724777   -8.692840907
   -0.496611111   22.477144729   -7.474355699
   -0.425666667   21.991537759   -6.235960826
   -0.354722222   21.589748180   -5.102078800
   -0.283777778   21.267292368   -3.987481428
   -0.212833333   21.013568675   -3.142098912
   -0.141888889   20.826770265   -2.153703366
   -0.070944444   20.707586227   -1.180856513
    0.000000000   20.661510231   -0.117065812
    0.070944444   20.691115534    0.978264091
    0.141888889   20.804929730    2.246163926
    0.212833333   21.012766286    3.620423682
    0.283777778   21.322347377    5.105773465
    0.354722222   21.741463334    6.702501585
    0.425666667   22.270926278    8.219281040
    0.496611111   22.906396240    9.648016206
    0.567555556   23.640813019   10.997941463
    0.638500000   24.461295723   12.078548154
    0.709444444   25.346212849   12.785087206
    0.780388889   26.269784168   13.199378516
    0.851333333   27.202421216   13.003824480
    0.922277778   28.102349165   12.246764517
    0.993222222   28.928315551   10.918433129
    1.064166667   29.637719810    8.972253687
    1.135111111   30.188659465    6.450233817
    1.206055556   30.540918408    3.440835422
    1.277000000   30.665146381   -0.016409947
    1.347944444   30.537461182   -3.605170903
